Subject ID,Slice Index,Haarpsi,VSI,VIF,NQM,LPIPS,Motion_Level,sequence
brain_AXT1POST_209_6001064,2,43,44,25,19,30,4,t1post
brain_AXT1POST_209_6001064,3,47,47,30,27,34,4,t1post
brain_AXT1POST_209_6001064,4,45,46,28,27,31,4,t1post
brain_AXT1POST_209_6001064,5,45,47,29,26,34,4,t1post
brain_AXT1POST_209_6001064,6,47,47,30,22,37,4,t1post
brain_AXT1POST_209_6001064,7,48,48,35,31,40,4,t1post
brain_AXT1POST_209_6001064,8,48,49,35,33,41,4,t1post
brain_AXT1POST_209_6001064,9,47,48,31,31,39,4,t1post
brain_AXT1POST_208_2080634,0,47,48,32,29,38,4,t1post
brain_AXT1POST_208_2080634,1,46,47,30,27,33,4,t1post
brain_AXT1POST_208_2080634,2,49,49,38,33,41,4,t1post
brain_AXT1POST_208_2080634,3,46,48,30,27,36,4,t1post
brain_AXT1POST_208_2080634,4,48,48,33,30,39,4,t1post
brain_AXT1POST_208_2080634,5,46,48,30,28,36,4,t1post
brain_AXT1POST_208_2080634,6,49,49,38,35,43,4,t1post
brain_AXT1POST_208_2080634,7,47,48,30,29,38,4,t1post
brain_AXT1POST_208_2080634,8,49,49,36,35,42,4,t1post
brain_AXT1POST_208_2080634,9,49,49,37,34,43,4,t1post
brain_AXT1POST_208_2080624,0,48,48,33,24,38,4,t1post
brain_AXT1POST_208_2080624,1,48,48,36,29,40,4,t1post
brain_AXT1POST_208_2080624,2,47,47,29,29,33,4,t1post
brain_AXT1POST_208_2080624,3,44,46,26,27,29,4,t1post
brain_AXT1POST_208_2080624,4,48,49,36,29,40,4,t1post
brain_AXT1POST_208_2080624,5,48,49,36,28,38,4,t1post
brain_AXT1POST_208_2080624,6,45,45,27,24,32,4,t1post
brain_AXT1POST_208_2080624,7,48,49,38,30,43,4,t1post
brain_AXT1POST_208_2080624,8,48,48,37,29,42,4,t1post
brain_AXT1POST_208_2080624,9,49,49,39,35,43,4,t1post
brain_AXT1POST_208_2080553,0,46,47,28,23,34,4,t1post
brain_AXT1POST_208_2080553,1,47,47,28,29,35,4,t1post
brain_AXT1POST_208_2080553,2,49,49,38,32,42,4,t1post
brain_AXT1POST_208_2080553,3,45,47,27,25,34,4,t1post
brain_AXT1POST_208_2080553,4,47,48,31,30,37,4,t1post
brain_AXT1POST_208_2080553,5,47,48,32,28,38,4,t1post
brain_AXT1POST_208_2080553,6,47,48,30,30,38,4,t1post
brain_AXT1POST_208_2080553,7,48,49,34,32,41,4,t1post
brain_AXT1POST_208_2080553,8,48,48,32,29,40,4,t1post
brain_AXT1POST_208_2080553,9,49,49,37,31,43,4,t1post
brain_AXT1POST_208_2080504,0,48,48,35,29,37,4,t1post
brain_AXT1POST_208_2080504,1,48,48,34,27,38,4,t1post
brain_AXT1POST_208_2080504,2,47,48,31,31,38,4,t1post
brain_AXT1POST_208_2080504,3,48,49,35,32,42,4,t1post
brain_AXT1POST_208_2080504,4,47,48,31,30,39,4,t1post
brain_AXT1POST_208_2080504,5,47,48,29,29,40,4,t1post
brain_AXT1POST_208_2080504,6,47,48,29,29,40,4,t1post
brain_AXT1POST_208_2080504,7,48,48,30,32,41,4,t1post
brain_AXT1POST_208_2080504,8,48,48,28,31,40,4,t1post
brain_AXT1POST_208_2080504,9,48,48,28,29,40,4,t1post
brain_AXT1POST_208_2080422,0,46,46,27,23,34,4,t1post
brain_AXT1POST_208_2080422,1,47,47,31,29,38,4,t1post
brain_AXT1POST_208_2080422,2,46,47,29,27,36,4,t1post
brain_AXT1POST_208_2080422,3,47,48,34,30,39,4,t1post
brain_AXT1POST_208_2080422,4,47,48,32,30,37,4,t1post
brain_AXT1POST_208_2080422,5,48,48,34,31,40,4,t1post
brain_AXT1POST_208_2080422,6,48,48,35,29,41,4,t1post
brain_AXT1POST_208_2080422,7,48,49,35,28,42,4,t1post
brain_AXT1POST_208_2080422,8,47,48,31,31,39,4,t1post
brain_AXT1POST_208_2080422,9,48,49,35,30,41,4,t1post
brain_AXT1POST_208_2080421,0,48,48,32,27,38,4,t1post
brain_AXT1POST_208_2080421,1,47,47,31,31,37,4,t1post
brain_AXT1POST_208_2080421,2,45,47,28,27,33,4,t1post
brain_AXT1POST_208_2080421,3,48,49,37,33,41,4,t1post
brain_AXT1POST_208_2080421,4,48,48,34,30,39,4,t1post
brain_AXT1POST_208_2080421,5,47,48,33,31,39,4,t1post
brain_AXT1POST_208_2080421,6,48,48,34,32,39,4,t1post
brain_AXT1POST_208_2080421,7,49,49,40,30,44,4,t1post
brain_AXT1POST_208_2080421,8,48,48,35,34,41,4,t1post
brain_AXT1POST_208_2080421,9,48,48,34,32,41,4,t1post
brain_AXT1POST_208_2080392,0,43,45,24,26,31,4,t1post
brain_AXT1POST_208_2080392,1,46,46,29,29,36,4,t1post
brain_AXT1POST_208_2080392,2,43,45,25,27,32,4,t1post
brain_AXT1POST_208_2080392,3,45,47,27,28,33,4,t1post
brain_AXT1POST_208_2080392,4,47,48,30,27,36,4,t1post
brain_AXT1POST_208_2080392,5,48,49,34,30,40,4,t1post
brain_AXT1POST_208_2080392,6,47,48,30,29,37,4,t1post
brain_AXT1POST_208_2080392,7,48,48,33,32,40,4,t1post
brain_AXT1POST_208_2080392,8,48,49,34,33,41,4,t1post
brain_AXT1POST_208_2080392,9,49,49,35,32,42,4,t1post
brain_AXT1POST_208_2080383,0,45,46,27,26,33,4,t1post
brain_AXT1POST_208_2080383,1,47,48,31,31,38,4,t1post
brain_AXT1POST_208_2080383,2,48,48,34,30,39,4,t1post
brain_AXT1POST_208_2080383,3,48,48,32,32,39,4,t1post
brain_AXT1POST_208_2080383,4,47,48,33,32,39,4,t1post
brain_AXT1POST_208_2080383,5,48,49,37,34,42,4,t1post
brain_AXT1POST_208_2080383,6,46,47,29,24,37,4,t1post
brain_AXT1POST_208_2080383,7,49,49,38,32,42,4,t1post
brain_AXT1POST_208_2080383,8,47,47,30,28,37,4,t1post
brain_AXT1POST_208_2080383,9,49,49,36,30,42,4,t1post
brain_AXT1POST_208_2080213,0,46,46,28,28,35,4,t1post
brain_AXT1POST_208_2080213,1,44,46,27,26,32,4,t1post
brain_AXT1POST_208_2080213,2,44,46,25,20,32,4,t1post
brain_AXT1POST_208_2080213,3,46,47,28,25,35,4,t1post
brain_AXT1POST_208_2080213,4,46,47,30,27,35,4,t1post
brain_AXT1POST_208_2080213,5,46,47,30,27,35,4,t1post
brain_AXT1POST_208_2080213,6,48,49,36,33,41,4,t1post
brain_AXT1POST_208_2080213,7,47,48,33,31,39,4,t1post
brain_AXT1POST_208_2080213,8,48,48,33,32,41,4,t1post
brain_AXT1POST_208_2080213,9,48,48,35,33,42,4,t1post
brain_AXT1POST_208_2080082,0,46,47,29,24,35,4,t1post
brain_AXT1POST_208_2080082,1,46,47,29,26,34,4,t1post
brain_AXT1POST_208_2080082,2,47,48,35,31,40,4,t1post
brain_AXT1POST_208_2080082,3,45,47,29,29,35,4,t1post
brain_AXT1POST_208_2080082,4,48,48,33,25,39,4,t1post
brain_AXT1POST_208_2080082,5,47,48,32,29,37,4,t1post
brain_AXT1POST_208_2080082,6,47,48,34,26,40,4,t1post
brain_AXT1POST_208_2080082,7,48,49,35,26,41,4,t1post
brain_AXT1POST_208_2080082,8,48,48,34,34,40,4,t1post
brain_AXT1POST_208_2080082,9,48,48,33,33,40,4,t1post
brain_AXT1POST_207_2070786,0,47,47,30,29,37,4,t1post
brain_AXT1POST_207_2070786,1,44,46,26,25,34,4,t1post
brain_AXT1POST_207_2070786,2,41,44,23,24,30,4,t1post
brain_AXT1POST_207_2070786,3,47,47,31,29,37,4,t1post
brain_AXT1POST_207_2070786,4,44,46,25,26,34,4,t1post
brain_AXT1POST_207_2070786,5,45,47,29,26,37,4,t1post
brain_AXT1POST_207_2070786,6,48,48,34,30,41,4,t1post
brain_AXT1POST_207_2070786,7,47,48,31,26,40,4,t1post
brain_AXT1POST_207_2070786,8,47,48,32,31,41,4,t1post
brain_AXT1POST_207_2070786,9,48,48,33,29,41,4,t1post
brain_AXT1POST_208_2080009,0,45,47,28,25,34,4,t1post
brain_AXT1POST_208_2080009,1,45,46,27,25,32,4,t1post
brain_AXT1POST_208_2080009,2,45,47,27,25,33,4,t1post
brain_AXT1POST_208_2080009,3,46,48,29,26,36,4,t1post
brain_AXT1POST_208_2080009,4,45,47,29,24,36,4,t1post
brain_AXT1POST_208_2080009,5,49,49,36,29,42,4,t1post
brain_AXT1POST_208_2080009,6,47,48,31,29,37,4,t1post
brain_AXT1POST_208_2080009,7,48,48,33,31,40,4,t1post
brain_AXT1POST_208_2080009,8,49,49,37,28,42,4,t1post
brain_AXT1POST_208_2080009,9,49,49,37,33,43,4,t1post
brain_AXT1POST_207_2070123,0,38,44,22,17,27,4,t1post
brain_AXT1POST_207_2070123,1,30,40,17,13,22,4,t1post
brain_AXT1POST_207_2070123,2,4,11,2,5,2,4,t1post
brain_AXT1POST_207_2070123,3,15,30,9,10,12,4,t1post
brain_AXT1POST_207_2070123,4,11,26,7,8,10,4,t1post
brain_AXT1POST_207_2070123,5,22,38,11,12,18,4,t1post
brain_AXT1POST_207_2070123,6,10,25,7,8,13,4,t1post
brain_AXT1POST_207_2070123,7,26,42,17,14,24,4,t1post
brain_AXT1POST_207_2070123,8,11,31,8,9,11,4,t1post
brain_AXT1POST_207_2070123,9,9,29,7,8,9,4,t1post
brain_AXT1POST_207_2070099,0,45,47,28,25,35,4,t1post
brain_AXT1POST_207_2070099,1,46,47,27,26,35,4,t1post
brain_AXT1POST_207_2070099,2,45,48,29,23,36,4,t1post
brain_AXT1POST_207_2070099,3,46,48,29,25,35,4,t1post
brain_AXT1POST_207_2070099,4,47,48,30,30,40,4,t1post
brain_AXT1POST_207_2070099,5,46,48,30,26,39,4,t1post
brain_AXT1POST_207_2070099,6,47,48,28,24,39,4,t1post
brain_AXT1POST_207_2070099,7,47,48,33,28,42,4,t1post
brain_AXT1POST_207_2070099,8,47,48,33,31,42,4,t1post
brain_AXT1POST_207_2070099,9,47,48,29,31,39,4,t1post
brain_AXT1POST_205_6000153,0,46,47,29,30,32,4,t1post
brain_AXT1POST_205_6000153,1,46,47,31,29,34,4,t1post
brain_AXT1POST_205_6000153,2,46,47,29,27,33,4,t1post
brain_AXT1POST_205_6000153,3,47,47,29,27,34,4,t1post
brain_AXT1POST_205_6000153,4,48,48,33,30,37,4,t1post
brain_AXT1POST_205_6000153,5,47,48,33,31,37,4,t1post
brain_AXT1POST_205_6000153,6,47,48,32,25,37,4,t1post
brain_AXT1POST_205_6000153,7,48,48,33,26,39,4,t1post
brain_AXT1POST_205_6000153,8,47,48,30,26,39,4,t1post
brain_AXT1POST_205_6000153,9,48,49,34,29,41,4,t1post
brain_AXT1POST_205_2050259,0,45,46,29,29,33,4,t1post
brain_AXT1POST_205_2050259,1,46,47,30,28,34,4,t1post
brain_AXT1POST_205_2050259,2,44,46,27,26,32,4,t1post
brain_AXT1POST_205_2050259,3,46,48,32,25,36,4,t1post
brain_AXT1POST_205_2050259,4,48,48,35,33,39,4,t1post
brain_AXT1POST_205_2050259,5,48,48,34,30,39,4,t1post
brain_AXT1POST_205_2050259,6,49,49,36,34,41,4,t1post
brain_AXT1POST_205_2050259,7,49,49,35,29,41,4,t1post
brain_AXT1POST_205_2050259,8,49,49,39,35,43,4,t1post
brain_AXT1POST_205_2050259,9,49,49,36,35,42,4,t1post
brain_AXT1POST_205_2050159,0,12,29,8,10,10,4,t1post
brain_AXT1POST_205_2050159,1,1,11,1,4,4,4,t1post
brain_AXT1POST_205_2050159,2,18,35,12,12,16,4,t1post
brain_AXT1POST_205_2050159,3,21,38,12,12,19,4,t1post
brain_AXT1POST_205_2050159,4,27,43,18,15,23,4,t1post
brain_AXT1POST_205_2050159,5,29,41,20,14,21,4,t1post
brain_AXT1POST_205_2050159,6,16,37,10,11,14,4,t1post
brain_AXT1POST_205_2050159,7,18,40,14,10,14,4,t1post
brain_AXT1POST_205_2050159,8,29,44,18,15,26,4,t1post
brain_AXT1POST_205_2050159,9,24,42,14,13,25,4,t1post
brain_AXT1POST_205_2050148,0,45,47,30,26,35,4,t1post
brain_AXT1POST_205_2050148,1,44,45,27,25,31,4,t1post
brain_AXT1POST_205_2050148,2,46,47,30,27,33,4,t1post
brain_AXT1POST_205_2050148,3,47,48,32,27,35,4,t1post
brain_AXT1POST_205_2050148,4,47,47,31,27,33,4,t1post
brain_AXT1POST_205_2050148,5,48,48,34,27,38,4,t1post
brain_AXT1POST_205_2050148,6,47,48,34,28,36,4,t1post
brain_AXT1POST_205_2050148,7,48,48,34,28,38,4,t1post
brain_AXT1POST_205_2050148,8,48,49,37,30,42,4,t1post
brain_AXT1POST_205_2050148,9,48,49,37,31,43,4,t1post
brain_AXT1POST_205_2050146,0,46,47,32,30,35,4,t1post
brain_AXT1POST_205_2050146,1,47,47,32,25,34,4,t1post
brain_AXT1POST_205_2050146,2,46,47,30,22,33,4,t1post
brain_AXT1POST_205_2050146,3,46,47,31,28,34,4,t1post
brain_AXT1POST_205_2050146,4,47,47,32,29,36,4,t1post
brain_AXT1POST_205_2050146,5,48,49,36,31,40,4,t1post
brain_AXT1POST_205_2050146,6,48,49,37,31,42,4,t1post
brain_AXT1POST_205_2050146,7,48,48,34,29,39,4,t1post
brain_AXT1POST_205_2050146,8,47,48,32,25,39,4,t1post
brain_AXT1POST_205_2050146,9,48,48,36,34,41,4,t1post
brain_AXT1POST_205_2050102,0,44,46,29,30,33,4,t1post
brain_AXT1POST_205_2050102,1,46,47,32,29,35,4,t1post
brain_AXT1POST_205_2050102,2,48,48,37,34,40,4,t1post
brain_AXT1POST_205_2050102,3,47,47,33,28,37,4,t1post
brain_AXT1POST_205_2050102,4,48,48,37,33,41,4,t1post
brain_AXT1POST_205_2050102,5,48,48,35,33,40,4,t1post
brain_AXT1POST_205_2050102,6,47,48,33,25,39,4,t1post
brain_AXT1POST_205_2050102,7,49,49,40,33,44,4,t1post
brain_AXT1POST_205_2050102,8,49,48,37,29,43,4,t1post
brain_AXT1POST_205_2050102,9,48,48,36,34,42,4,t1post
brain_AXT1POST_205_2050068,0,45,47,29,27,34,4,t1post
brain_AXT1POST_205_2050068,1,45,45,27,24,31,4,t1post
brain_AXT1POST_205_2050068,2,47,47,31,30,36,4,t1post
brain_AXT1POST_205_2050068,3,46,46,28,29,34,4,t1post
brain_AXT1POST_205_2050068,4,44,46,27,24,32,4,t1post
brain_AXT1POST_205_2050068,5,48,48,34,32,39,4,t1post
brain_AXT1POST_205_2050068,6,47,48,32,27,37,4,t1post
brain_AXT1POST_205_2050068,7,47,48,31,30,37,4,t1post
brain_AXT1POST_205_2050068,8,49,49,36,35,42,4,t1post
brain_AXT1POST_205_2050068,9,48,49,35,33,42,4,t1post
brain_AXT1POST_205_2050055,0,47,46,32,30,34,4,t1post
brain_AXT1POST_205_2050055,1,49,49,37,33,39,4,t1post
brain_AXT1POST_205_2050055,2,47,48,33,31,35,4,t1post
brain_AXT1POST_205_2050055,3,48,48,37,33,39,4,t1post
brain_AXT1POST_205_2050055,4,48,48,36,32,38,4,t1post
brain_AXT1POST_205_2050055,5,46,47,30,29,35,4,t1post
brain_AXT1POST_205_2050055,6,48,48,35,32,39,4,t1post
brain_AXT1POST_205_2050055,7,47,48,34,22,38,4,t1post
brain_AXT1POST_205_2050055,8,48,49,38,34,42,4,t1post
brain_AXT1POST_205_2050055,9,49,49,37,32,42,4,t1post
brain_AXT1POST_205_2050026,0,44,46,27,28,32,4,t1post
brain_AXT1POST_205_2050026,1,45,46,27,29,32,4,t1post
brain_AXT1POST_205_2050026,2,44,46,27,20,33,4,t1post
brain_AXT1POST_205_2050026,3,45,47,29,28,35,4,t1post
brain_AXT1POST_205_2050026,4,46,47,30,24,36,4,t1post
brain_AXT1POST_205_2050026,5,46,48,32,25,37,4,t1post
brain_AXT1POST_205_2050026,6,48,49,37,30,41,4,t1post
brain_AXT1POST_205_2050026,7,47,48,33,32,40,4,t1post
brain_AXT1POST_205_2050026,8,48,49,34,27,41,4,t1post
brain_AXT1POST_205_2050026,9,48,49,34,28,41,4,t1post
brain_AXT1POST_203_6000877,0,43,45,24,25,31,4,t1post
brain_AXT1POST_203_6000877,1,40,44,23,25,29,4,t1post
brain_AXT1POST_203_6000877,2,44,45,25,20,32,4,t1post
brain_AXT1POST_203_6000877,3,46,47,29,20,35,4,t1post
brain_AXT1POST_203_6000877,4,45,47,28,28,35,4,t1post
brain_AXT1POST_203_6000877,5,44,46,27,24,35,4,t1post
brain_AXT1POST_203_6000877,6,45,48,31,26,38,4,t1post
brain_AXT1POST_203_6000877,7,46,48,29,27,38,4,t1post
brain_AXT1POST_203_6000877,8,47,48,30,30,38,4,t1post
brain_AXT1POST_203_6000877,9,48,48,31,27,40,4,t1post
brain_AXT1POST_203_6000867,0,46,47,30,27,36,4,t1post
brain_AXT1POST_203_6000867,1,41,43,24,19,31,4,t1post
brain_AXT1POST_203_6000867,2,40,43,23,22,27,4,t1post
brain_AXT1POST_203_6000867,3,44,47,27,23,32,4,t1post
brain_AXT1POST_203_6000867,4,45,47,29,25,34,4,t1post
brain_AXT1POST_203_6000867,5,46,47,30,24,36,4,t1post
brain_AXT1POST_203_6000867,6,45,47,28,19,36,4,t1post
brain_AXT1POST_203_6000867,7,47,48,33,29,39,4,t1post
brain_AXT1POST_203_6000867,8,47,48,31,30,39,4,t1post
brain_AXT1POST_203_6000867,9,45,46,27,29,37,4,t1post
brain_AXT1POST_203_6000861,0,42,45,25,23,31,4,t1post
brain_AXT1POST_203_6000861,1,44,46,26,24,32,4,t1post
brain_AXT1POST_203_6000861,2,46,47,29,27,35,4,t1post
brain_AXT1POST_203_6000861,3,45,47,27,24,33,4,t1post
brain_AXT1POST_203_6000861,4,46,46,28,24,35,4,t1post
brain_AXT1POST_203_6000861,5,44,46,26,27,33,4,t1post
brain_AXT1POST_203_6000861,6,44,46,26,24,34,4,t1post
brain_AXT1POST_203_6000861,7,45,47,28,28,37,4,t1post
brain_AXT1POST_203_6000861,8,46,47,27,29,37,4,t1post
brain_AXT1POST_203_6000861,9,45,47,27,26,38,4,t1post
brain_AXT1POST_203_6000827,0,44,45,26,22,33,4,t1post
brain_AXT1POST_203_6000827,1,42,44,25,22,34,4,t1post
brain_AXT1POST_203_6000827,2,42,45,24,19,34,4,t1post
brain_AXT1POST_203_6000827,3,43,46,26,26,34,4,t1post
brain_AXT1POST_203_6000827,4,47,48,34,25,41,4,t1post
brain_AXT1POST_203_6000827,5,47,48,31,24,40,4,t1post
brain_AXT1POST_203_6000827,6,48,48,29,32,39,4,t1post
brain_AXT1POST_203_6000827,7,47,48,29,22,39,4,t1post
brain_AXT1POST_203_6000827,8,48,48,30,23,41,4,t1post
brain_AXT1POST_203_6000827,9,47,48,27,25,40,4,t1post
brain_AXT1POST_203_6000814,0,43,45,26,26,30,4,t1post
brain_AXT1POST_203_6000814,1,45,47,29,27,34,4,t1post
brain_AXT1POST_203_6000814,2,44,46,28,23,34,4,t1post
brain_AXT1POST_203_6000814,3,44,46,26,27,33,4,t1post
brain_AXT1POST_203_6000814,4,47,47,29,29,37,4,t1post
brain_AXT1POST_203_6000814,5,48,48,33,32,41,4,t1post
brain_AXT1POST_203_6000814,6,46,47,29,27,39,4,t1post
brain_AXT1POST_203_6000814,7,48,48,33,31,42,4,t1post
brain_AXT1POST_203_6000814,8,47,47,28,28,40,4,t1post
brain_AXT1POST_203_6000814,9,47,48,29,30,41,4,t1post
brain_AXT1POST_203_6000776,0,42,44,23,24,29,4,t1post
brain_AXT1POST_203_6000776,1,45,46,28,22,34,4,t1post
brain_AXT1POST_203_6000776,2,42,45,24,23,29,4,t1post
brain_AXT1POST_203_6000776,3,45,46,26,21,32,4,t1post
brain_AXT1POST_203_6000776,4,44,47,27,21,32,4,t1post
brain_AXT1POST_203_6000776,5,47,48,32,25,37,4,t1post
brain_AXT1POST_203_6000776,6,47,48,31,26,38,4,t1post
brain_AXT1POST_203_6000776,7,48,48,31,27,39,4,t1post
brain_AXT1POST_203_6000776,8,47,48,33,26,40,4,t1post
brain_AXT1POST_203_6000776,9,46,47,29,29,38,4,t1post
brain_AXT1POST_203_6000774,0,45,46,29,29,37,4,t1post
brain_AXT1POST_203_6000774,1,45,45,26,22,36,4,t1post
brain_AXT1POST_203_6000774,2,45,45,26,24,35,4,t1post
brain_AXT1POST_203_6000774,3,42,45,25,23,34,4,t1post
brain_AXT1POST_203_6000774,4,46,47,30,28,38,4,t1post
brain_AXT1POST_203_6000774,5,48,48,31,31,39,4,t1post
brain_AXT1POST_203_6000774,6,47,48,30,30,39,4,t1post
brain_AXT1POST_203_6000774,7,47,47,29,29,39,4,t1post
brain_AXT1POST_203_6000774,8,47,48,29,27,40,4,t1post
brain_AXT1POST_203_6000774,9,47,47,27,30,39,4,t1post
brain_AXT1POST_203_6000760,0,45,46,29,28,35,4,t1post
brain_AXT1POST_203_6000760,1,44,45,26,25,32,4,t1post
brain_AXT1POST_203_6000760,2,42,44,25,26,30,4,t1post
brain_AXT1POST_203_6000760,3,42,45,26,26,32,4,t1post
brain_AXT1POST_203_6000760,4,44,46,28,23,34,4,t1post
brain_AXT1POST_203_6000760,5,46,48,30,28,37,4,t1post
brain_AXT1POST_203_6000760,6,45,47,26,22,35,4,t1post
brain_AXT1POST_203_6000760,7,48,48,32,32,40,4,t1post
brain_AXT1POST_203_6000760,8,47,48,30,26,39,4,t1post
brain_AXT1POST_203_6000760,9,47,47,28,27,39,4,t1post
brain_AXT1POST_203_6000749,0,45,45,25,23,32,4,t1post
brain_AXT1POST_203_6000749,1,45,46,26,23,33,4,t1post
brain_AXT1POST_203_6000749,2,44,45,26,27,34,4,t1post
brain_AXT1POST_203_6000749,3,39,43,22,25,27,4,t1post
brain_AXT1POST_203_6000749,4,44,46,27,28,33,4,t1post
brain_AXT1POST_203_6000749,5,45,47,29,25,35,4,t1post
brain_AXT1POST_203_6000749,6,45,47,28,28,34,4,t1post
brain_AXT1POST_203_6000749,7,45,47,29,24,36,4,t1post
brain_AXT1POST_203_6000749,8,48,48,34,27,41,4,t1post
brain_AXT1POST_203_6000749,9,48,48,33,26,40,4,t1post
brain_AXT1POST_203_6000737,0,44,45,25,22,31,4,t1post
brain_AXT1POST_203_6000737,1,43,45,26,21,32,4,t1post
brain_AXT1POST_203_6000737,2,45,47,28,27,36,4,t1post
brain_AXT1POST_203_6000737,3,45,46,27,26,34,4,t1post
brain_AXT1POST_203_6000737,4,44,46,25,24,31,4,t1post
brain_AXT1POST_203_6000737,5,46,47,28,27,37,4,t1post
brain_AXT1POST_203_6000737,6,45,47,29,26,38,4,t1post
brain_AXT1POST_203_6000737,7,48,48,32,30,41,4,t1post
brain_AXT1POST_203_6000737,8,46,47,28,26,39,4,t1post
brain_AXT1POST_203_6000737,9,44,45,24,24,37,4,t1post
brain_AXT1POST_203_6000727,0,45,46,27,21,32,4,t1post
brain_AXT1POST_203_6000727,1,40,44,23,18,28,4,t1post
brain_AXT1POST_203_6000727,2,43,46,27,27,33,4,t1post
brain_AXT1POST_203_6000727,3,45,47,29,27,34,4,t1post
brain_AXT1POST_203_6000727,4,46,48,29,28,37,4,t1post
brain_AXT1POST_203_6000727,5,47,48,29,31,39,4,t1post
brain_AXT1POST_203_6000727,6,48,48,30,27,40,4,t1post
brain_AXT1POST_203_6000727,7,46,47,29,29,40,4,t1post
brain_AXT1POST_203_6000727,8,46,47,26,30,39,4,t1post
brain_AXT1POST_203_6000727,9,48,48,29,26,41,4,t1post
brain_AXT1POST_203_6000712,0,47,47,29,23,36,4,t1post
brain_AXT1POST_203_6000712,1,45,46,25,21,32,4,t1post
brain_AXT1POST_203_6000712,2,46,48,29,26,35,4,t1post
brain_AXT1POST_203_6000712,3,46,47,26,18,35,4,t1post
brain_AXT1POST_203_6000712,4,45,46,25,20,34,4,t1post
brain_AXT1POST_203_6000712,5,44,46,25,26,35,4,t1post
brain_AXT1POST_203_6000712,6,45,47,26,27,35,4,t1post
brain_AXT1POST_203_6000712,7,46,47,30,30,39,4,t1post
brain_AXT1POST_203_6000712,8,46,47,30,28,40,4,t1post
brain_AXT1POST_203_6000712,9,45,47,27,25,40,4,t1post
brain_AXT1POST_203_6000665,0,44,46,27,26,31,4,t1post
brain_AXT1POST_203_6000665,1,43,46,27,25,31,4,t1post
brain_AXT1POST_203_6000665,2,45,47,29,23,31,4,t1post
brain_AXT1POST_203_6000665,3,47,48,32,27,34,4,t1post
brain_AXT1POST_203_6000665,4,48,49,34,31,39,4,t1post
brain_AXT1POST_203_6000665,5,43,46,26,23,33,4,t1post
brain_AXT1POST_203_6000665,6,47,48,30,22,38,4,t1post
brain_AXT1POST_203_6000665,7,47,48,29,26,38,4,t1post
brain_AXT1POST_203_6000665,8,46,47,28,28,38,4,t1post
brain_AXT1POST_203_6000665,9,48,48,34,31,43,4,t1post
brain_AXT1POST_203_6000657,0,41,44,22,20,30,4,t1post
brain_AXT1POST_203_6000657,1,43,45,25,21,32,4,t1post
brain_AXT1POST_203_6000657,2,44,46,25,24,32,4,t1post
brain_AXT1POST_203_6000657,3,46,47,29,22,38,4,t1post
brain_AXT1POST_203_6000657,4,43,45,24,21,34,4,t1post
brain_AXT1POST_203_6000657,5,47,48,30,29,40,4,t1post
brain_AXT1POST_203_6000657,6,44,46,25,23,37,4,t1post
brain_AXT1POST_203_6000657,7,46,46,25,27,38,4,t1post
brain_AXT1POST_203_6000657,8,45,47,25,24,38,4,t1post
brain_AXT1POST_203_6000657,9,47,48,27,25,41,4,t1post
brain_AXT1POST_203_6000644,0,45,46,29,22,33,4,t1post
brain_AXT1POST_203_6000644,1,45,46,29,22,33,4,t1post
brain_AXT1POST_203_6000644,2,45,47,29,27,32,4,t1post
brain_AXT1POST_203_6000644,3,47,47,31,29,36,4,t1post
brain_AXT1POST_203_6000644,4,46,47,29,29,36,4,t1post
brain_AXT1POST_203_6000644,5,46,47,30,27,38,4,t1post
brain_AXT1POST_203_6000644,6,47,48,30,29,38,4,t1post
brain_AXT1POST_203_6000644,7,44,46,26,21,36,4,t1post
brain_AXT1POST_203_6000644,8,47,47,28,27,39,4,t1post
brain_AXT1POST_203_6000644,9,47,47,28,25,40,4,t1post
brain_AXT1POST_203_6000642,0,47,47,30,29,37,4,t1post
brain_AXT1POST_203_6000642,1,46,46,28,26,35,4,t1post
brain_AXT1POST_203_6000642,2,47,47,30,24,37,4,t1post
brain_AXT1POST_203_6000642,3,46,46,27,29,34,4,t1post
brain_AXT1POST_203_6000642,4,46,47,28,25,35,4,t1post
brain_AXT1POST_203_6000642,5,45,47,26,24,36,4,t1post
brain_AXT1POST_203_6000642,6,48,48,30,30,39,4,t1post
brain_AXT1POST_203_6000642,7,47,47,29,24,39,4,t1post
brain_AXT1POST_203_6000642,8,47,48,31,30,40,4,t1post
brain_AXT1POST_203_6000642,9,47,47,27,26,39,4,t1post
brain_AXT1POST_203_6000597,0,43,45,24,18,31,4,t1post
brain_AXT1POST_203_6000597,1,45,47,30,24,36,4,t1post
brain_AXT1POST_203_6000597,2,43,45,25,24,30,4,t1post
brain_AXT1POST_203_6000597,3,46,47,30,27,35,4,t1post
brain_AXT1POST_203_6000597,4,45,46,26,22,32,4,t1post
brain_AXT1POST_203_6000597,5,45,47,28,26,34,4,t1post
brain_AXT1POST_203_6000597,6,47,48,31,25,38,4,t1post
brain_AXT1POST_203_6000597,7,45,47,28,23,36,4,t1post
brain_AXT1POST_203_6000597,8,45,46,26,23,38,4,t1post
brain_AXT1POST_203_6000597,9,48,48,31,24,41,4,t1post
brain_AXT1POST_203_6000628,0,44,45,26,22,33,4,t1post
brain_AXT1POST_203_6000628,1,45,47,29,25,36,4,t1post
